专题,实体名,出现次数,最高优先级,年份,来源媒体,代表候选标题,溯源状态,PMID,DOI,期刊年卷期,官方链接,剔除原因/备注
T6_长期管理,广东省扬帆领航，取得“中国慢性乙型肝炎临床治愈（珠峰）工程”项目阶段性成果,1,1,2019,雨露肝霖,广东省扬帆领航，取得“中国慢性乙型肝炎临床治愈（珠峰）工程”项目阶段性成果,待核实,,,,,
T6_长期管理,Hepatology：重组乙型肝炎病毒共价闭合环状DNA在小鼠模型中长期持留并诱导慢性肝炎,1,1,2018,临床肝胆病杂志,Hepatology：重组乙型肝炎病毒共价闭合环状DNA在小鼠模型中长期持留并诱导慢性肝炎,待核实,,,,,
T6_长期管理,孙剑教授谈：我国乙型肝炎长期随访队列的建设,1,1,2017,临床肝胆病杂志,孙剑教授谈：我国乙型肝炎长期随访队列的建设,待核实,,,,,
T6_长期管理,Hepatology∶干扰素治疗丁型肝炎的长期随访结果,1,1,2014,临床肝胆病杂志,Hepatology∶干扰素治疗丁型肝炎的长期随访结果,待核实,,,,,
T6_长期管理,积极推进中国式乙型肝炎全治(建议),1,2,2025,雨露肝霖,「转」专家论坛｜高志良：慢性乙型肝炎功能性治愈离完全治愈还有多远？,已锁定,,10.3760/cma.j.cn501113-20230512-00218,"中华肝脏病杂志 2023,31(10):1101-1102",https://doi.org/10.3760/cma.j.cn501113-20230512-00218,
T6_长期管理,【名家访谈】尚佳教授：如何与乙肝患者沟通，提升治疗依从性,1,2,2023,雨露肝霖,【名家访谈】尚佳教授：如何与乙肝患者沟通，提升治疗依从性,待核实,,,,,
T6_长期管理,李军：慢性乙型肝炎合并非酒精性脂肪性肝病——当前的认识与争议,1,2,2023,临床肝胆病杂志,专家论坛｜李军：慢性乙型肝炎合并非酒精性脂肪性肝病——当前的认识与争议,待核实,,,,,
T6_长期管理,韩涛：重视慢加急性肝衰竭患者肝移植治疗时机的选择与全程管理,1,2,2023,中华肝脏病杂志,述评 ｜ 韩涛：重视慢加急性肝衰竭患者肝移植治疗时机的选择与全程管理,待核实,,,,,
T6_长期管理,庄辉院士：扩大慢性乙型肝炎治疗,1,2,2023,临床肝胆病杂志,述评｜庄辉院士：扩大慢性乙型肝炎治疗,待核实,,,,,
T6_长期管理,张继明：影响慢性乙型肝炎功能性治愈的因素及其机制,1,2,2022,临床肝胆病杂志,专家论坛｜张继明：影响慢性乙型肝炎功能性治愈的因素及其机制,待核实,,,,,
T6_长期管理,【专家论坛】吴玉章：慢性乙型肝炎治疗性疫苗研究进展,1,2,2021,中华肝脏病杂志,【专家论坛】吴玉章：慢性乙型肝炎治疗性疫苗研究进展,待核实,,,,,
T6_长期管理,侯金林：靶向适应性免疫治愈慢性乙型肝炎策略及进展,1,2,2021,临床肝胆病杂志,专家论坛｜侯金林：靶向适应性免疫治愈慢性乙型肝炎策略及进展,待核实,,,,,
T6_长期管理,陈学福：慢性乙型肝炎的治疗现状,1,2,2021,临床肝胆病杂志,专家论坛｜陈学福：慢性乙型肝炎的治疗现状,待核实,,,,,
T6_长期管理,【专家论坛】宓余强：慢性乙型肝炎合并非酒精性脂肪性肝病的特征及诊治对策,1,2,2020,中华肝脏病杂志,【专家论坛】宓余强：慢性乙型肝炎合并非酒精性脂肪性肝病的特征及诊治对策,待核实,,,,,
T6_长期管理,杨东亮：免疫控制与慢性乙型肝炎功能性治愈的进展与挑战,1,2,2020,临床肝胆病杂志,述评｜杨东亮：免疫控制与慢性乙型肝炎功能性治愈的进展与挑战,待核实,,,,,
T6_长期管理,【专家论坛】以母婴阻断为目的的抗乙型肝炎病毒药物治疗的停药时间,1,2,2019,中华肝脏病杂志,【专家论坛】以母婴阻断为目的的抗乙型肝炎病毒药物治疗的停药时间,待核实,,,,,
T6_长期管理,多项研究显示：MASLDMAFLD显著增加慢乙肝患者的肝纤维化风险,1,3,2025,雨露肝霖,APASL2025 ｜ 多项研究显示：MASLDMAFLD显著增加慢乙肝患者的肝纤维化风险,待核实,,,,,
T6_长期管理,APASL2025丨侯金林樊蓉教授团队揭示慢乙肝抗病毒治疗ALT新阈值，提出乙肝管理新目标,1,3,2025,临床肝胆病杂志,「转」APASL 2025丨侯金林樊蓉教授团队揭示慢乙肝抗病毒治疗ALT新阈值，提出乙肝管理新目标,待核实,,,,,
T6_长期管理,慢性乙型肝炎停药后复发风险预测指标研究进展,1,3,2025,临床肝胆病杂志,「转」EASL 2025｜慢性乙型肝炎停药后复发风险预测指标研究进展,待核实,,,,,
T6_长期管理,聚焦慢乙肝治疗新进展！慢性乙型肝炎功能性治愈与全流程管理系列研讨会暨绿洲项目推进会,1,3,2025,雨露肝霖,「转」聚焦慢乙肝治疗新进展！慢性乙型肝炎功能性治愈与全流程管理系列研讨会暨绿洲项目推进会,待核实,,,,,
T6_长期管理,庄辉院士：慢性乙型肝炎功能性治愈争论热点(中),1,3,2025,中华肝脏病杂志,临床热点 ｜ 庄辉院士：慢性乙型肝炎功能性治愈争论热点 (中),待核实,,,,,
T6_长期管理,张文宏教授：慢乙肝全流程管理，机遇与挑战并存,1,3,2025,肝胆相照平台,张文宏教授：慢乙肝全流程管理，机遇与挑战并存！,待核实,,,,,
T6_长期管理,慢性乙型肝炎合并代谢相关脂肪性肝病的研究进展,1,3,2025,临床肝胆病杂志,特别关注｜慢性乙型肝炎合并代谢相关脂肪性肝病的研究进展,待核实,,,,,
T6_长期管理,AASLD2024：VIR-3434和VIR-2218治疗慢乙肝和慢丁肝安全性分析,1,3,2024,肝脏时间,AASLD2024：VIR-3434和VIR-2218治疗慢乙肝和慢丁肝安全性分析,待核实,,,,,
T6_长期管理,庄辉院士：慢性乙型肝炎功能性治愈不是梦,1,3,2024,中华肝脏病杂志,「转」庄辉院士：慢性乙型肝炎功能性治愈不是梦,待核实,,,,,
T6_长期管理,那些实现功能性治愈的慢乙肝案例，是如何用药的？,1,3,2024,中华肝脏病杂志,「转」那些实现功能性治愈的慢乙肝案例，是如何用药的？,待核实,,,,,
T6_长期管理,【AASLD2024速递】MASLD可能降低慢乙肝患者的肝细胞癌、肝功能失代偿和死亡风险,1,3,2024,雨露肝霖,【AASLD2024速递】MASLD可能降低慢乙肝患者的肝细胞癌、肝功能失代偿和死亡风险,待核实,,,,,
T6_长期管理,【EASL2024速递】糖尿病与慢乙肝患者肝纤维化进展风险显著相关,1,3,2024,雨露肝霖,【EASL2024速递】糖尿病与慢乙肝患者肝纤维化进展风险显著相关,待核实,,,,,
T6_长期管理,【会议撷萃】张文宏教授：慢性乙型肝炎功能性治愈理念及治疗探索,1,3,2024,雨露肝霖,【会议撷萃】张文宏教授：慢性乙型肝炎功能性治愈理念及治疗探索,待核实,,,,,
T6_长期管理,肝脏疾病全程化管理专委会暨第一次学术年会,1,3,2024,肝胆相照平台,即将启幕 ｜ 肝脏疾病全程化管理专委会暨第一次学术年会,待核实,,,,,
T6_长期管理,庄辉院士：慢性乙型肝炎「功能性治愈」不是梦,1,3,2024,肝博士,庄辉院士：慢性乙型肝炎「功能性治愈」不是梦,待核实,,,,,
T6_长期管理,开始！欧盟资助德国开发治疗性乙肝疫苗TherVacB开始慢乙肝临床试验,1,3,2024,肝脏时间,开始！欧盟资助德国开发治疗性乙肝疫苗TherVacB开始慢乙肝临床试验,待核实,,,,,
T6_长期管理,慢乙肝全流程管理,1,3,2024,肝胆相照平台,慢乙肝全流程管理 ｜ 临床诊治“双刃剑”，机遇与挑战同行,待核实,,,,,
T6_长期管理,庄辉院士：慢性乙型肝炎功能性治愈的争论热点(上),1,3,2024,中华肝脏病杂志,最新进展 ｜ 庄辉院士：慢性乙型肝炎功能性治愈的争论热点 (上),待核实,,,,,
T6_长期管理,治疗性乙肝疫苗YS-HBV-002获PFDA批准开展慢乙肝临床试验,1,3,2024,肝脏时间,治疗性乙肝疫苗YS-HBV-002获PFDA批准开展慢乙肝临床试验,待核实,,,,,
T7_联盟建设,64%肝癌患者初诊时已中晚期？这份专家共识更新，推进诊疗规范化进程,1,0,2024,肝癌在线,64%肝癌患者初诊时已中晚期？这份专家共识更新，推进诊疗规范化进程,待核实,,,,,
T7_联盟建设,钇-90微球选择性内放射治疗肝脏恶性肿瘤规范化操作专家共识（2024版）,1,0,2024,肝癌在线,「转」标准与规范 ｜ 钇-90微球选择性内放射治疗肝脏恶性肿瘤规范化操作专家共识（2024版）,待核实,,,,,
T7_联盟建设,干细胞移植规范化治疗肝硬化失代偿的专家共识(2021),1,0,2021,临床肝胆病杂志,权威发布｜干细胞移植规范化治疗肝硬化失代偿的专家共识(2021),待核实,,,,,
T7_联盟建设,《脂肪性肝病诊疗规范化专家建议》更新！32条推荐建议抢先看,1,0,2019,肝胆相照平台,《脂肪性肝病诊疗规范化专家建议》更新！32条推荐建议抢先看！,待核实,,,,,
T7_联盟建设,【共识】中国脂肪性肝病诊疗规范化的专家建议（2019年修订版）,1,0,2019,中华肝脏病杂志,【共识】中国脂肪性肝病诊疗规范化的专家建议 （2019年修订版）,待核实,,,,,
T7_联盟建设,脂肪性肝病诊疗规范化的专家建议(2019年修订版),1,0,2019,临床肝胆病杂志,脂肪性肝病诊疗规范化的专家建议(2019年修订版),待核实,,,,,
T7_联盟建设,全国209家医院乙肝临床治愈门诊建设,11,1,2025、2024,雨露肝霖,【内附视频】乙肝临床治愈门诊规范化建设与能力提升项目第十期理论学习班在乌鲁木齐顺利举办,已锁定,,,政策项目：国家卫健委医院管理研究所'乙肝临床治愈门诊规范化建设与能力提升项目'（2023-11启动；2024年首批规范单位35家+培育单位174家，覆盖28省区）,https://www.ce.cn/xwzx/gnsz/gdxw/202407/30/t20240730_39087645.shtml,
T7_联盟建设,【会议指南】中部肝病与感染国际高峰论坛暨“慢性病毒性肝炎临床治愈新进展学习班”国家级继续教育项目,1,1,2019,雨露肝霖,【会议指南】中部肝病与感染国际高峰论坛暨“慢性病毒性肝炎临床治愈新进展学习班”国家级继续教育项目,待核实,,,,,
T7_联盟建设,李海：建立高质量中国证据支持的慢加急性肝衰竭诊断标准和分级诊疗体系,1,2,2019,临床肝胆病杂志,专家论坛｜李海：建立高质量中国证据支持的慢加急性肝衰竭诊断标准和分级诊疗体系,待核实,,,,,
T7_联盟建设,兰州大学第二医院“肝影追踪者联盟”,1,3,2025,肝博士,兰州大学第二医院“肝影追踪者联盟” ｜  “肝胆好医声”西安站参赛团队掠影,待核实,,,,,
T7_联盟建设,线粒体质量控制在肝病中的作用：治疗的新曙光？(上),1,3,2025,肝胆相照平台,孙超主任团队发现 ｜ 线粒体质量控制在肝病中的作用：治疗的新曙光？(上),待核实,,,,,
T7_联盟建设,线粒体质量控制在肝病中的作用：治疗的新曙光？(下),1,3,2025,肝胆相照平台,孙超主任团队发现 ｜ 线粒体质量控制在肝病中的作用：治疗的新曙光？(下),待核实,,,,,
T7_联盟建设,“肝胆好医声”西安站参赛团队掠影,1,3,2025,肝博士,山西白求恩医院守望者联盟 ｜  “肝胆好医声”西安站参赛团队掠影,待核实,,,,,
T7_联盟建设,中国肝胆肿瘤医疗质量控制行动（徐州站）,1,3,2025,临床肝胆病杂志,柳荫·LIVE｜中国肝胆肿瘤医疗质量控制行动（徐州站）,待核实,,,,,
T7_联盟建设,中国肝胆肿瘤医疗质量控制行动（济南站）,1,3,2025,临床肝胆病杂志,柳荫·LIVE｜中国肝胆肿瘤医疗质量控制行动（济南站）,待核实,,,,,
T7_联盟建设,华夏肝脏病学联盟「胆石症治疗新思路」研讨会,1,3,2025,临床肝胆病杂志,柳荫·LIVE｜华夏肝脏病学联盟「胆石症治疗新思路」研讨会,待核实,,,,,
T7_联盟建设,经动脉化疗栓塞（TACE）治疗肝癌临床应用管理规范及质量控制指标（2024版）,1,3,2025,中华肝脏病杂志,行业标准 ｜ 经动脉化疗栓塞（TACE）治疗肝癌临床应用管理规范及质量控制指标（2024版）,待核实,,,,,
T7_联盟建设,中国肝癌医疗质量控制行动—院长论坛（合肥站）,1,3,2024,肝癌在线,3月17日 8∶30 ｜ 中国肝癌医疗质量控制行动—院长论坛（合肥站）,待核实,,,,,
T7_联盟建设,中国肝癌医疗质量控制行动—院长论坛（郑州站）,1,3,2024,肝癌在线,3月2日8∶30 ｜ 中国肝癌医疗质量控制行动—院长论坛（郑州站）,待核实,,,,,
T7_联盟建设,中国肝癌医疗质量控制行动(杭州站)暨浙江省医学会外科学分会肝癌规范巡讲,1,3,2024,肝癌在线,4月14日15∶00 ｜ 中国肝癌医疗质量控制行动(杭州站)暨浙江省医学会外科学分会肝癌规范巡讲,待核实,,,,,
T7_联盟建设,中国肝癌规范行动暨《原发性肝癌诊疗指南(2024年版)》巡讲及中国肝癌医疗质量控制行动院长论坛,1,3,2024,肝癌在线,5月11日8∶30 ｜ 中国肝癌规范行动暨《原发性肝癌诊疗指南(2024年版)》巡讲及中国肝癌医疗质量控制行动院长论坛,待核实,,,,,
T7_联盟建设,中国肝癌医疗质量控制行动（第36期）,1,3,2024,肝癌在线,5月15日19∶00 ｜ 中国肝癌医疗质量控制行动（第36期）,待核实,,,,,
T7_联盟建设,中国肝癌医疗质量控制行动（第39期）,1,3,2024,肝癌在线,5月24日19∶00 ｜ 中国肝癌医疗质量控制行动（第39期）,待核实,,,,,
T7_联盟建设,中国肝癌医疗质量控制行动(第46期),1,3,2024,肝癌在线,5月29日19∶00 ｜ 中国肝癌医疗质量控制行动(第46期),待核实,,,,,
T7_联盟建设,《原发性肝癌诊疗指南（2024年版）》定稿会、中国肝癌医疗质量控制2023年度总结会盛大召开,1,3,2024,肝癌在线,「转」医必精诚，行遵指南 ｜《原发性肝癌诊疗指南（2024年版）》定稿会、中国肝癌医疗质量控制2023年度总结会盛大召开！,待核实,,,,,
T7_联盟建设,陆伦根：中西医结合治疗慢性病毒性肝炎的重要意义,1,3,2024,临床肝胆病杂志,会议回放｜陆伦根：中西医结合治疗慢性病毒性肝炎的重要意义,待核实,,,,,
T7_联盟建设,华东南中医肝病联盟疑难病例讨论会(第四季度)启幕在即,1,3,2024,肝胆相照平台,共研医理，同悟医谛 ｜ 华东南中医肝病联盟疑难病例讨论会(第四季度)启幕在即,待核实,,,,,
T7_联盟建设,奋启新程肝愈未来-肝胆慢病规范化管理防治能力提升项目启动会在京圆满召开,1,3,2024,肝胆相照平台,奋启新程 肝愈未来-肝胆慢病规范化管理防治能力提升项目启动会在京圆满召开！,待核实,,,,,
T7_联盟建设,数智赋能医防融合，加速消除肝病危害,1,3,2024,肝胆相照平台,数智赋能医防融合，加速消除肝病危害 ｜ Sunshine-LINK全国项目和MedAI肝病数字健康平台创新科技展正式起航,待核实,,,,,
T7_联盟建设,漫谈慢性病毒性肝炎用药如何避免肾功能损害,1,3,2024,肝胆相照平台,漫谈慢性病毒性肝炎用药如何避免肾功能损害,待核实,,,,,
T7_联盟建设,91种药品新纳入医保，肿瘤、慢性病用药保障提升,1,3,2024,肝胆相照平台,重磅！｜ 91种药品新纳入医保，肿瘤、慢性病用药保障提升！,待核实,,,,,
T7_联盟建设,长三角中医肝病专科协作会议暨中西医结合肝硬化特色诊疗交流会即将启幕,1,3,2024,肝胆相照平台,钱塘江畔论肝病 ｜ 长三角中医肝病专科协作会议暨中西医结合肝硬化特色诊疗交流会即将启幕,待核实,,,,,
T7_联盟建设,《中华肝脏病杂志》2022年11期重点号：慢性病毒性肝炎扩大病毒治疗适应证,1,3,2023,中华肝脏病杂志,《中华肝脏病杂志》2022年11期重点号：慢性病毒性肝炎扩大病毒治疗适应证,待核实,,,,,
T7_联盟建设,【医战到底】激情抢答云端对战，开启酒精性肝病诊疗新规范,1,3,2023,肝胆相照平台,【医战到底】激情抢答 云端对战，开启酒精性肝病诊疗新规范,待核实,,,,,
T7_联盟建设,《中华肝脏病杂志》学术下基层系列活动第五场暨医疗质量控制研讨会,1,3,2023,中华肝脏病杂志,全国爱肝日 ｜ 《中华肝脏病杂志》学术下基层系列活动第五场暨医疗质量控制研讨会,待核实,,,,,
T7_联盟建设,中国肝癌规范联盟、中华中医药学会肝胆病分会活动联播,1,3,2023,临床肝胆病杂志,全国爱肝日｜中国肝癌规范联盟、中华中医药学会肝胆病分会活动联播,待核实,,,,,
T7_联盟建设,肝癌专业质量控制指标（2023年版）,1,3,2023,肝癌在线,行业标准 ｜ 肝癌专业质量控制指标（2023年版）,待核实,,,,,
T7_联盟建设,2023“千帆杯”人工肝规范化治疗病例比赛-西部赛区半决赛即将开始,1,3,2023,肝胆相照平台,非同帆响 ｜ 2023 “千帆杯” 人工肝规范化治疗病例比赛-西部赛区半决赛即将开始!,待核实,,,,,
T7_联盟建设,2023“千帆杯”人工肝规范化治疗病例比赛-东部赛区半决赛重磅来临,1,3,2023,肝胆相照平台,非同帆响 ｜ 2023“千帆杯”人工肝规范化治疗病例比赛-东部赛区半决赛重磅来临！,待核实,,,,,
